task_id,topic_id,topic_label,representative_doc
1214907106321586,58,plan_estate_start_analysis,build an estate assets report for [client] generate a report for [client] on cash and marketable securities in his name vs. total ($ amounts by asset class) need to confirm if there is any residual va
1214842029049538,50,support_guide_client support_processes,"[duplicate] begin the creation of a new playbook presentation for each client we will begin creating a playbook for each client that will create a snapshot of the most important processes, policies, a"
1214659791535175,34,k1_lp_llc_investments lp,reminder task: [client] and/or [person] if they'd like us to capture/store k-1s in [person] for unlinked direct deals ask [client] and [person] if they'd like us to capture/store k-1s in [person] for 
1214747355482873,59,mortgage_600_598_received,"noble mortgage - verify latest transactions have been captured by distributions for [client] and [client] are received monthly, they should be recorded as income. [client] ( [client] gst non-exempt ma"
1214658967291319,34,k1_lp_llc_investments lp,reminder task: [client] and/or [person] if they'd like us to capture/store k-1s in [person] for unlinked direct deals ask [client] and [person] if they'd like us to capture/store k-1s in [person] for 
1214696351843954,70,cost basis_basis_cost_select,"download cost basis data monthly recurring tasks: 1. need to update cost basis data (see below), 2. need to review asset class attribute, 3. need to review [client] asset class attribute, and 4. need "
1214696167761739,70,cost basis_basis_cost_select,"download cost basis data monthly recurring tasks: 1. need to update cost basis data (see below), 2. need to review asset class attribute, 3. need to review [client] asset class attribute, and 4. need "
1214578154873578,58,plan_estate_start_analysis,build an estate assets report for [client] generate a report for [client] on cash and marketable securities in his name vs. total ($ amounts by asset class) need to confirm if there is any residual va
1214563666217590,70,cost basis_basis_cost_select,"download cost basis data monthly recurring tasks: 1. need to update cost basis data (see below), 2. need to review asset class attribute, 3. need to review [client] asset class attribute, and 4. need "
1215150936632837,15,client calls_calls_complete_billing,check all [person] [client] calls
1214062693997866,62,client private_private client_feinberg_client analysis,"update [client] 's views sample - alternatives
sample - [client] overview
sample - asset allocation by custodian
sample - liquidity
sample - projected cash flow"
1214064496861428,65,forum_private client_gainloss_estimated,"reach out to [person] from armanino requesting the quarter's real asset entity cash flows in excel sample text for your email to [person]: hi [person], would you mind sending us a file of the real ass"
